run_id,composite_key,source_line,req_or_grid,status,flags,unknown_fields,occurrences,lineage,config_hash,symbol,deposit,model,period,latency,d_from,d_to,expert,ea_sha256,ex5_sha256,ini_sha256,report_sha256,audit_rows,audit_has_position_id,trade_count_mt5,net,pf,dd_pct
OPT_jyrg-w0va-m15,jyrg-w0va-m15|OPT_jyrg-w0va-m15|A2A5711139A96F81,日元滚动,jyrg-w0va-m15,provenance_unknown,NOT_DONE;NO_INI;NO_AUDIT_FILE;NO_REPORT;AUDIT_RECONCILE_REQUIRED,deposit;model,1,,A2A5711139A96F81,USDJPYm,,,,?/?,2022-12-01,2023-02-28,jpyrev,E8C4680510BB2893597610958ACB5A9A8C353C95B1F15CBE136731EA35B7374F,157DFFABE07B75585461B39C5875401DF0C4871917460288E4CB706AC17A092E,,,,0,19,-8.72,,5.6472
OPT_jyrg-w0va-m15,jyrg-w0va-m15|OPT_jyrg-w0va-m15|E4D6125280392A10,日元滚动,jyrg-w0va-m15,provenance_unknown,NOT_DONE;NO_INI;NO_AUDIT_FILE;NO_REPORT;AUDIT_RECONCILE_REQUIRED,deposit;model,1,,E4D6125280392A10,USDJPYm,,,,?/?,2022-12-01,2023-02-28,jpyrev,E8C4680510BB2893597610958ACB5A9A8C353C95B1F15CBE136731EA35B7374F,157DFFABE07B75585461B39C5875401DF0C4871917460288E4CB706AC17A092E,,,,0,54,-8.77,,7.7366
OPT_jyrg-w0va-m15,jyrg-w0va-m15|OPT_jyrg-w0va-m15|3B0BF9B457189CA8,日元滚动,jyrg-w0va-m15,provenance_unknown,NOT_DONE;NO_INI;NO_AUDIT_FILE;NO_REPORT;AUDIT_RECONCILE_REQUIRED,deposit;model,1,,3B0BF9B457189CA8,USDJPYm,,,,?/?,2022-12-01,2023-02-28,jpyrev,E8C4680510BB2893597610958ACB5A9A8C353C95B1F15CBE136731EA35B7374F,157DFFABE07B75585461B39C5875401DF0C4871917460288E4CB706AC17A092E,,,,0,20,-8.87,,5.6969
OPT_jyrg-w0va-m15,jyrg-w0va-m15|OPT_jyrg-w0va-m15|B7D88C24C7BAC5CE,日元滚动,jyrg-w0va-m15,provenance_unknown,NOT_DONE;NO_INI;NO_AUDIT_FILE;NO_REPORT;AUDIT_RECONCILE_REQUIRED,deposit;model,1,,B7D88C24C7BAC5CE,USDJPYm,,,,?/?,2022-12-01,2023-02-28,jpyrev,E8C4680510BB2893597610958ACB5A9A8C353C95B1F15CBE136731EA35B7374F,157DFFABE07B75585461B39C5875401DF0C4871917460288E4CB706AC17A092E,,,,0,13,-8.87,,2.9567
OPT_jyrg-w0va-m15,jyrg-w0va-m15|OPT_jyrg-w0va-m15|9CBF91245C2F8EBA,日元滚动,jyrg-w0va-m15,provenance_unknown,NOT_DONE;NO_INI;NO_AUDIT_FILE;NO_REPORT;AUDIT_RECONCILE_REQUIRED,deposit;model,1,,9CBF91245C2F8EBA,USDJPYm,,,,?/?,2022-12-01,2023-02-28,jpyrev,E8C4680510BB2893597610958ACB5A9A8C353C95B1F15CBE136731EA35B7374F,157DFFABE07B75585461B39C5875401DF0C4871917460288E4CB706AC17A092E,,,,0,86,-9.22,,5.6834
OPT_jyrg-w0va-m15,jyrg-w0va-m15|OPT_jyrg-w0va-m15|9542282F7A89A87A,日元滚动,jyrg-w0va-m15,provenance_unknown,NOT_DONE;NO_INI;NO_AUDIT_FILE;NO_REPORT;AUDIT_RECONCILE_REQUIRED,deposit;model,1,,9542282F7A89A87A,USDJPYm,,,,?/?,2022-12-01,2023-02-28,jpyrev,E8C4680510BB2893597610958ACB5A9A8C353C95B1F15CBE136731EA35B7374F,157DFFABE07B75585461B39C5875401DF0C4871917460288E4CB706AC17A092E,,,,0,15,-9.23,,3.0767
OPT_jyrg-w0va-m15,jyrg-w0va-m15|OPT_jyrg-w0va-m15|D676BCC251C86B63,日元滚动,jyrg-w0va-m15,provenance_unknown,NOT_DONE;NO_INI;NO_AUDIT_FILE;NO_REPORT;AUDIT_RECONCILE_REQUIRED,deposit;model,1,,D676BCC251C86B63,USDJPYm,,,,?/?,2022-12-01,2023-02-28,jpyrev,E8C4680510BB2893597610958ACB5A9A8C353C95B1F15CBE136731EA35B7374F,157DFFABE07B75585461B39C5875401DF0C4871917460288E4CB706AC17A092E,,,,0,33,-9.39,,4.7113
OPT_jyrg-w0va-m15,jyrg-w0va-m15|OPT_jyrg-w0va-m15|D20A10B39D9E584E,日元滚动,jyrg-w0va-m15,provenance_unknown,NOT_DONE;NO_INI;NO_AUDIT_FILE;NO_REPORT;AUDIT_RECONCILE_REQUIRED,deposit;model,1,,D20A10B39D9E584E,USDJPYm,,,,?/?,2022-12-01,2023-02-28,jpyrev,E8C4680510BB2893597610958ACB5A9A8C353C95B1F15CBE136731EA35B7374F,157DFFABE07B75585461B39C5875401DF0C4871917460288E4CB706AC17A092E,,,,0,16,-9.40,,3.1333
OPT_jyrg-w0va-m15,jyrg-w0va-m15|OPT_jyrg-w0va-m15|45CE27BDD5CAD9BA,日元滚动,jyrg-w0va-m15,provenance_unknown,NOT_DONE;NO_INI;NO_AUDIT_FILE;NO_REPORT;AUDIT_RECONCILE_REQUIRED,deposit;model,1,,45CE27BDD5CAD9BA,USDJPYm,,,,?/?,2022-12-01,2023-02-28,jpyrev,E8C4680510BB2893597610958ACB5A9A8C353C95B1F15CBE136731EA35B7374F,157DFFABE07B75585461B39C5875401DF0C4871917460288E4CB706AC17A092E,,,,0,60,-9.65,,8.5430
OPT_jyrg-w0va-m15,jyrg-w0va-m15|OPT_jyrg-w0va-m15|AC5965D86549915D,日元滚动,jyrg-w0va-m15,provenance_unknown,NOT_DONE;NO_INI;NO_AUDIT_FILE;NO_REPORT;AUDIT_RECONCILE_REQUIRED,deposit;model,1,,AC5965D86549915D,USDJPYm,,,,?/?,2022-12-01,2023-02-28,jpyrev,E8C4680510BB2893597610958ACB5A9A8C353C95B1F15CBE136731EA35B7374F,157DFFABE07B75585461B39C5875401DF0C4871917460288E4CB706AC17A092E,,,,0,19,-10.42,,6.0486
OPT_jyrg-w0va-m15,jyrg-w0va-m15|OPT_jyrg-w0va-m15|3317493DB1094BDC,日元滚动,jyrg-w0va-m15,provenance_unknown,NOT_DONE;NO_INI;NO_AUDIT_FILE;NO_REPORT;AUDIT_RECONCILE_REQUIRED,deposit;model,1,,3317493DB1094BDC,USDJPYm,,,,?/?,2022-12-01,2023-02-28,jpyrev,E8C4680510BB2893597610958ACB5A9A8C353C95B1F15CBE136731EA35B7374F,157DFFABE07B75585461B39C5875401DF0C4871917460288E4CB706AC17A092E,,,,0,98,-10.50,,4.9065
OPT_jyrg-w0va-m15,jyrg-w0va-m15|OPT_jyrg-w0va-m15|BF93223C672C14A3,日元滚动,jyrg-w0va-m15,provenance_unknown,NOT_DONE;NO_INI;NO_AUDIT_FILE;NO_REPORT;AUDIT_RECONCILE_REQUIRED,deposit;model,1,,BF93223C672C14A3,USDJPYm,,,,?/?,2022-12-01,2023-02-28,jpyrev,E8C4680510BB2893597610958ACB5A9A8C353C95B1F15CBE136731EA35B7374F,157DFFABE07B75585461B39C5875401DF0C4871917460288E4CB706AC17A092E,,,,0,20,-10.57,,6.0984
OPT_jyrg-w0va-m15,jyrg-w0va-m15|OPT_jyrg-w0va-m15|5D51FE8B8AB62A49,日元滚动,jyrg-w0va-m15,provenance_unknown,NOT_DONE;NO_INI;NO_AUDIT_FILE;NO_REPORT;AUDIT_RECONCILE_REQUIRED,deposit;model,1,,5D51FE8B8AB62A49,USDJPYm,,,,?/?,2022-12-01,2023-02-28,jpyrev,E8C4680510BB2893597610958ACB5A9A8C353C95B1F15CBE136731EA35B7374F,157DFFABE07B75585461B39C5875401DF0C4871917460288E4CB706AC17A092E,,,,0,33,-10.85,,4.4781
OPT_jyrg-w0va-m15,jyrg-w0va-m15|OPT_jyrg-w0va-m15|B8222F0B6721B23F,日元滚动,jyrg-w0va-m15,provenance_unknown,NOT_DONE;NO_INI;NO_AUDIT_FILE;NO_REPORT;AUDIT_RECONCILE_REQUIRED,deposit;model,1,,B8222F0B6721B23F,USDJPYm,,,,?/?,2022-12-01,2023-02-28,jpyrev,E8C4680510BB2893597610958ACB5A9A8C353C95B1F15CBE136731EA35B7374F,157DFFABE07B75585461B39C5875401DF0C4871917460288E4CB706AC17A092E,,,,0,129,-11.64,,9.6235
OPT_jyrg-w0va-m15,jyrg-w0va-m15|OPT_jyrg-w0va-m15|3496D7E7F1AB62CE,日元滚动,jyrg-w0va-m15,provenance_unknown,NOT_DONE;NO_INI;NO_AUDIT_FILE;NO_REPORT;AUDIT_RECONCILE_REQUIRED,deposit;model,1,,3496D7E7F1AB62CE,USDJPYm,,,,?/?,2022-12-01,2023-02-28,jpyrev,E8C4680510BB2893597610958ACB5A9A8C353C95B1F15CBE136731EA35B7374F,157DFFABE07B75585461B39C5875401DF0C4871917460288E4CB706AC17A092E,,,,0,63,-12.50,,5.5876
OPT_jyrg-w0va-m15,jyrg-w0va-m15|OPT_jyrg-w0va-m15|C723BF521AEBDDA9,日元滚动,jyrg-w0va-m15,provenance_unknown,NOT_DONE;NO_INI;NO_AUDIT_FILE;NO_REPORT;AUDIT_RECONCILE_REQUIRED,deposit;model,1,,C723BF521AEBDDA9,USDJPYm,,,,?/?,2022-12-01,2023-02-28,jpyrev,E8C4680510BB2893597610958ACB5A9A8C353C95B1F15CBE136731EA35B7374F,157DFFABE07B75585461B39C5875401DF0C4871917460288E4CB706AC17A092E,,,,0,109,-13.86,,10.5690
OPT_jyrg-w0va-m15,jyrg-w0va-m15|OPT_jyrg-w0va-m15|0638A66E18A00F70,日元滚动,jyrg-w0va-m15,provenance_unknown,NOT_DONE;NO_INI;NO_AUDIT_FILE;NO_REPORT;AUDIT_RECONCILE_REQUIRED,deposit;model,1,,0638A66E18A00F70,USDJPYm,,,,?/?,2022-12-01,2023-02-28,jpyrev,E8C4680510BB2893597610958ACB5A9A8C353C95B1F15CBE136731EA35B7374F,157DFFABE07B75585461B39C5875401DF0C4871917460288E4CB706AC17A092E,,,,0,57,-14.11,,5.9208
OPT_jyrg-w0va-m15,jyrg-w0va-m15|OPT_jyrg-w0va-m15|04004786C5629977,日元滚动,jyrg-w0va-m15,provenance_unknown,NOT_DONE;NO_INI;NO_AUDIT_FILE;NO_REPORT;AUDIT_RECONCILE_REQUIRED,deposit;model,1,,04004786C5629977,USDJPYm,,,,?/?,2022-12-01,2023-02-28,jpyrev,E8C4680510BB2893597610958ACB5A9A8C353C95B1F15CBE136731EA35B7374F,157DFFABE07B75585461B39C5875401DF0C4871917460288E4CB706AC17A092E,,,,0,134,-15.70,,10.4426
OPT_jyrg-w0va-m15,jyrg-w0va-m15|OPT_jyrg-w0va-m15|FA57549B49BB9973,日元滚动,jyrg-w0va-m15,provenance_unknown,NOT_DONE;NO_INI;NO_AUDIT_FILE;NO_REPORT;AUDIT_RECONCILE_REQUIRED,deposit;model,1,,FA57549B49BB9973,USDJPYm,,,,?/?,2022-12-01,2023-02-28,jpyrev,E8C4680510BB2893597610958ACB5A9A8C353C95B1F15CBE136731EA35B7374F,157DFFABE07B75585461B39C5875401DF0C4871917460288E4CB706AC17A092E,,,,0,129,-16.15,,9.7970
OPT_jyrg-w0va-m15,jyrg-w0va-m15|OPT_jyrg-w0va-m15|62CA75EFFCCEF3A4,日元滚动,jyrg-w0va-m15,provenance_unknown,NOT_DONE;NO_INI;NO_AUDIT_FILE;NO_REPORT;AUDIT_RECONCILE_REQUIRED,deposit;model,1,,62CA75EFFCCEF3A4,USDJPYm,,,,?/?,2022-12-01,2023-02-28,jpyrev,E8C4680510BB2893597610958ACB5A9A8C353C95B1F15CBE136731EA35B7374F,157DFFABE07B75585461B39C5875401DF0C4871917460288E4CB706AC17A092E,,,,0,167,-21.28,,12.4464
OPT_jyrg-w0va-m15,jyrg-w0va-m15|OPT_jyrg-w0va-m15|BC0D4EC0AC3FE7D6,日元滚动,jyrg-w0va-m15,provenance_unknown,NOT_DONE;NO_INI;NO_AUDIT_FILE;NO_REPORT;AUDIT_RECONCILE_REQUIRED,deposit;model,1,,BC0D4EC0AC3FE7D6,USDJPYm,,,,?/?,2022-12-01,2023-02-28,jpyrev,E8C4680510BB2893597610958ACB5A9A8C353C95B1F15CBE136731EA35B7374F,157DFFABE07B75585461B39C5875401DF0C4871917460288E4CB706AC17A092E,,,,0,122,-24.39,,12.0892
OPT_jyrg-w0te-m15,jyrg-w0te-m15|OPT_jyrg-w0te-m15|C2ACEAE10C5FCC41,日元滚动,jyrg-w0te-m15,provenance_unknown,NOT_DONE;NO_INI;NO_AUDIT_FILE;NO_REPORT;AUDIT_RECONCILE_REQUIRED,deposit;model,1,,C2ACEAE10C5FCC41,USDJPYm,,,,?/?,2023-03-01,2023-05-31,jpyrev,E8C4680510BB2893597610958ACB5A9A8C353C95B1F15CBE136731EA35B7374F,157DFFABE07B75585461B39C5875401DF0C4871917460288E4CB706AC17A092E,,,,0,239,16.38,,6.6009
OPT_jyrg-w0te-m15,jyrg-w0te-m15|OPT_jyrg-w0te-m15|C723BF521AEBDDA9,日元滚动,jyrg-w0te-m15,provenance_unknown,NOT_DONE;NO_INI;NO_AUDIT_FILE;NO_REPORT;AUDIT_RECONCILE_REQUIRED,deposit;model,1,,C723BF521AEBDDA9,USDJPYm,,,,?/?,2023-03-01,2023-05-31,jpyrev,E8C4680510BB2893597610958ACB5A9A8C353C95B1F15CBE136731EA35B7374F,157DFFABE07B75585461B39C5875401DF0C4871917460288E4CB706AC17A092E,,,,0,128,14.22,,4.4553
OPT_jyrg-w0te-m15,jyrg-w0te-m15|OPT_jyrg-w0te-m15|69194B0378594ECD,日元滚动,jyrg-w0te-m15,provenance_unknown,NOT_DONE;NO_INI;NO_AUDIT_FILE;NO_REPORT;AUDIT_RECONCILE_REQUIRED,deposit;model,1,,69194B0378594ECD,USDJPYm,,,,?/?,2023-03-01,2023-05-31,jpyrev,E8C4680510BB2893597610958ACB5A9A8C353C95B1F15CBE136731EA35B7374F,157DFFABE07B75585461B39C5875401DF0C4871917460288E4CB706AC17A092E,,,,0,87,13.28,,2.2027
OPT_jyrg-w0te-m15,jyrg-w0te-m15|OPT_jyrg-w0te-m15|57871F51A0F15ADD,日元滚动,jyrg-w0te-m15,provenance_unknown,NOT_DONE;NO_INI;NO_AUDIT_FILE;NO_REPORT;AUDIT_RECONCILE_REQUIRED,deposit;model,1,,57871F51A0F15ADD,USDJPYm,,,,?/?,2023-03-01,2023-05-31,jpyrev,E8C4680510BB2893597610958ACB5A9A8C353C95B1F15CBE136731EA35B7374F,157DFFABE07B75585461B39C5875401DF0C4871917460288E4CB706AC17A092E,,,,0,85,12.66,,2.0696
OPT_jyrg-w0te-m15,jyrg-w0te-m15|OPT_jyrg-w0te-m15|C727102365CE5B30,日元滚动,jyrg-w0te-m15,provenance_unknown,NOT_DONE;NO_INI;NO_AUDIT_FILE;NO_REPORT;AUDIT_RECONCILE_REQUIRED,deposit;model,1,,C727102365CE5B30,USDJPYm,,,,?/?,2023-03-01,2023-05-31,jpyrev,E8C4680510BB2893597610958ACB5A9A8C353C95B1F15CBE136731EA35B7374F,157DFFABE07B75585461B39C5875401DF0C4871917460288E4CB706AC17A092E,,,,0,92,12.42,,2.5055
OPT_jyrg-w0te-m15,jyrg-w0te-m15|OPT_jyrg-w0te-m15|BC0D4EC0AC3FE7D6,日元滚动,jyrg-w0te-m15,provenance_unknown,NOT_DONE;NO_INI;NO_AUDIT_FILE;NO_REPORT;AUDIT_RECONCILE_REQUIRED,deposit;model,1,,BC0D4EC0AC3FE7D6,USDJPYm,,,,?/?,2023-03-01,2023-05-31,jpyrev,E8C4680510BB2893597610958ACB5A9A8C353C95B1F15CBE136731EA35B7374F,157DFFABE07B75585461B39C5875401DF0C4871917460288E4CB706AC17A092E,,,,0,142,11.44,,5.5967
OPT_jyrg-w0te-m15,jyrg-w0te-m15|OPT_jyrg-w0te-m15|72705FAF0CBB4E79,日元滚动,jyrg-w0te-m15,provenance_unknown,NOT_DONE;NO_INI;NO_AUDIT_FILE;NO_REPORT;AUDIT_RECONCILE_REQUIRED,deposit;model,1,,72705FAF0CBB4E79,USDJPYm,,,,?/?,2023-03-01,2023-05-31,jpyrev,E8C4680510BB2893597610958ACB5A9A8C353C95B1F15CBE136731EA35B7374F,157DFFABE07B75585461B39C5875401DF0C4871917460288E4CB706AC17A092E,,,,0,47,10.31,,1.7056
OPT_jyrg-w0te-m15,jyrg-w0te-m15|OPT_jyrg-w0te-m15|3E68455DD6A35B43,日元滚动,jyrg-w0te-m15,provenance_unknown,NOT_DONE;NO_INI;NO_AUDIT_FILE;NO_REPORT;AUDIT_RECONCILE_REQUIRED,deposit;model,1,,3E68455DD6A35B43,USDJPYm,,,,?/?,2023-03-01,2023-05-31,jpyrev,E8C4680510BB2893597610958ACB5A9A8C353C95B1F15CBE136731EA35B7374F,157DFFABE07B75585461B39C5875401DF0C4871917460288E4CB706AC17A092E,,,,0,90,9.86,,1.7004
OPT_jyrg-w0te-m15,jyrg-w0te-m15|OPT_jyrg-w0te-m15|D971179A3F109AE3,日元滚动,jyrg-w0te-m15,provenance_unknown,NOT_DONE;NO_INI;NO_AUDIT_FILE;NO_REPORT;AUDIT_RECONCILE_REQUIRED,deposit;model,1,,D971179A3F109AE3,USDJPYm,,,,?/?,2023-03-01,2023-05-31,jpyrev,E8C4680510BB2893597610958ACB5A9A8C353C95B1F15CBE136731EA35B7374F,157DFFABE07B75585461B39C5875401DF0C4871917460288E4CB706AC17A092E,,,,0,240,8.12,,5.2667
OPT_jyrg-w0te-m15,jyrg-w0te-m15|OPT_jyrg-w0te-m15|A83C751CF54DAC90,日元滚动,jyrg-w0te-m15,provenance_unknown,NOT_DONE;NO_INI;NO_AUDIT_FILE;NO_REPORT;AUDIT_RECONCILE_REQUIRED,deposit;model,1,,A83C751CF54DAC90,USDJPYm,,,,?/?,2023-03-01,2023-05-31,jpyrev,E8C4680510BB2893597610958ACB5A9A8C353C95B1F15CBE136731EA35B7374F,157DFFABE07B75585461B39C5875401DF0C4871917460288E4CB706AC17A092E,,,,0,9,8.10,,0.8597
OPT_jyrg-w0te-m15,jyrg-w0te-m15|OPT_jyrg-w0te-m15|B050FBA7C47296BB,日元滚动,jyrg-w0te-m15,provenance_unknown,NOT_DONE;NO_INI;NO_AUDIT_FILE;NO_REPORT;AUDIT_RECONCILE_REQUIRED,deposit;model,1,,B050FBA7C47296BB,USDJPYm,,,,?/?,2023-03-01,2023-05-31,jpyrev,E8C4680510BB2893597610958ACB5A9A8C353C95B1F15CBE136731EA35B7374F,157DFFABE07B75585461B39C5875401DF0C4871917460288E4CB706AC17A092E,,,,0,245,8.02,,3.4844
OPT_jyrg-w0te-m15,jyrg-w0te-m15|OPT_jyrg-w0te-m15|5C4AE6E3CC93ABB8,日元滚动,jyrg-w0te-m15,provenance_unknown,NOT_DONE;NO_INI;NO_AUDIT_FILE;NO_REPORT;AUDIT_RECONCILE_REQUIRED,deposit;model,1,,5C4AE6E3CC93ABB8,USDJPYm,,,,?/?,2023-03-01,2023-05-31,jpyrev,E8C4680510BB2893597610958ACB5A9A8C353C95B1F15CBE136731EA35B7374F,157DFFABE07B75585461B39C5875401DF0C4871917460288E4CB706AC17A092E,,,,0,10,7.20,,0.8597
OPT_jyrg-w0te-m15,jyrg-w0te-m15|OPT_jyrg-w0te-m15|53479D3DAB3326CF,日元滚动,jyrg-w0te-m15,provenance_unknown,NOT_DONE;NO_INI;NO_AUDIT_FILE;NO_REPORT;AUDIT_RECONCILE_REQUIRED,deposit;model,1,,53479D3DAB3326CF,USDJPYm,,,,?/?,2023-03-01,2023-05-31,jpyrev,E8C4680510BB2893597610958ACB5A9A8C353C95B1F15CBE136731EA35B7374F,157DFFABE07B75585461B39C5875401DF0C4871917460288E4CB706AC17A092E,,,,0,37,6.88,,0.8965
OPT_jyrg-w0te-m15,jyrg-w0te-m15|OPT_jyrg-w0te-m15|62CA75EFFCCEF3A4,日元滚动,jyrg-w0te-m15,provenance_unknown,NOT_DONE;NO_INI;NO_AUDIT_FILE;NO_REPORT;AUDIT_RECONCILE_REQUIRED,deposit;model,1,,62CA75EFFCCEF3A4,USDJPYm,,,,?/?,2023-03-01,2023-05-31,jpyrev,E8C4680510BB2893597610958ACB5A9A8C353C95B1F15CBE136731EA35B7374F,157DFFABE07B75585461B39C5875401DF0C4871917460288E4CB706AC17A092E,,,,0,220,6.78,,6.7254
OPT_jyrg-w0te-m15,jyrg-w0te-m15|OPT_jyrg-w0te-m15|8FA547594EC3997B,日元滚动,jyrg-w0te-m15,provenance_unknown,NOT_DONE;NO_INI;NO_AUDIT_FILE;NO_REPORT;AUDIT_RECONCILE_REQUIRED,deposit;model,1,,8FA547594EC3997B,USDJPYm,,,,?/?,2023-03-01,2023-05-31,jpyrev,E8C4680510BB2893597610958ACB5A9A8C353C95B1F15CBE136731EA35B7374F,157DFFABE07B75585461B39C5875401DF0C4871917460288E4CB706AC17A092E,,,,0,64,6.60,,1.4775
OPT_jyrg-w0te-m15,jyrg-w0te-m15|OPT_jyrg-w0te-m15|B18F216C7132D2E7,日元滚动,jyrg-w0te-m15,provenance_unknown,NOT_DONE;NO_INI;NO_AUDIT_FILE;NO_REPORT;AUDIT_RECONCILE_REQUIRED,deposit;model,1,,B18F216C7132D2E7,USDJPYm,,,,?/?,2023-03-01,2023-05-31,jpyrev,E8C4680510BB2893597610958ACB5A9A8C353C95B1F15CBE136731EA35B7374F,157DFFABE07B75585461B39C5875401DF0C4871917460288E4CB706AC17A092E,,,,0,95,6.60,,3.5802
OPT_jyrg-w0te-m15,jyrg-w0te-m15|OPT_jyrg-w0te-m15|9C5A4B99BEE605CB,日元滚动,jyrg-w0te-m15,provenance_unknown,NOT_DONE;NO_INI;NO_AUDIT_FILE;NO_REPORT;AUDIT_RECONCILE_REQUIRED,deposit;model,1,,9C5A4B99BEE605CB,USDJPYm,,,,?/?,2023-03-01,2023-05-31,jpyrev,E8C4680510BB2893597610958ACB5A9A8C353C95B1F15CBE136731EA35B7374F,157DFFABE07B75585461B39C5875401DF0C4871917460288E4CB706AC17A092E,,,,0,92,5.86,,2.6552
OPT_jyrg-w0te-m15,jyrg-w0te-m15|OPT_jyrg-w0te-m15|208681A49311314F,日元滚动,jyrg-w0te-m15,provenance_unknown,NOT_DONE;NO_INI;NO_AUDIT_FILE;NO_REPORT;AUDIT_RECONCILE_REQUIRED,deposit;model,1,,208681A49311314F,USDJPYm,,,,?/?,2023-03-01,2023-05-31,jpyrev,E8C4680510BB2893597610958ACB5A9A8C353C95B1F15CBE136731EA35B7374F,157DFFABE07B75585461B39C5875401DF0C4871917460288E4CB706AC17A092E,,,,0,12,5.79,,1.9292
OPT_jyrg-w0te-m15,jyrg-w0te-m15|OPT_jyrg-w0te-m15|03C7095FEC99BCAE,日元滚动,jyrg-w0te-m15,provenance_unknown,NOT_DONE;NO_INI;NO_AUDIT_FILE;NO_REPORT;AUDIT_RECONCILE_REQUIRED,deposit;model,1,,03C7095FEC99BCAE,USDJPYm,,,,?/?,2023-03-01,2023-05-31,jpyrev,E8C4680510BB2893597610958ACB5A9A8C353C95B1F15CBE136731EA35B7374F,157DFFABE07B75585461B39C5875401DF0C4871917460288E4CB706AC17A092E,,,,0,47,5.69,,1.1343
OPT_jyrg-w0te-m15,jyrg-w0te-m15|OPT_jyrg-w0te-m15|5AE4672225D92ECC,日元滚动,jyrg-w0te-m15,provenance_unknown,NOT_DONE;NO_INI;NO_AUDIT_FILE;NO_REPORT;AUDIT_RECONCILE_REQUIRED,deposit;model,1,,5AE4672225D92ECC,USDJPYm,,,,?/?,2023-03-01,2023-05-31,jpyrev,E8C4680510BB2893597610958ACB5A9A8C353C95B1F15CBE136731EA35B7374F,157DFFABE07B75585461B39C5875401DF0C4871917460288E4CB706AC17A092E,,,,0,7,5.62,,0.8070
OPT_jyrg-w0te-m15,jyrg-w0te-m15|OPT_jyrg-w0te-m15|EB350E794E20F4E3,日元滚动,jyrg-w0te-m15,provenance_unknown,NOT_DONE;NO_INI;NO_AUDIT_FILE;NO_REPORT;AUDIT_RECONCILE_REQUIRED,deposit;model,1,,EB350E794E20F4E3,USDJPYm,,,,?/?,2023-03-01,2023-05-31,jpyrev,E8C4680510BB2893597610958ACB5A9A8C353C95B1F15CBE136731EA35B7374F,157DFFABE07B75585461B39C5875401DF0C4871917460288E4CB706AC17A092E,,,,0,35,5.56,,1.7172
OPT_jyrg-w0te-m15,jyrg-w0te-m15|OPT_jyrg-w0te-m15|368717D5CF0D3EB2,日元滚动,jyrg-w0te-m15,provenance_unknown,NOT_DONE;NO_INI;NO_AUDIT_FILE;NO_REPORT;AUDIT_RECONCILE_REQUIRED,deposit;model,1,,368717D5CF0D3EB2,USDJPYm,,,,?/?,2023-03-01,2023-05-31,jpyrev,E8C4680510BB2893597610958ACB5A9A8C353C95B1F15CBE136731EA35B7374F,157DFFABE07B75585461B39C5875401DF0C4871917460288E4CB706AC17A092E,,,,0,8,5.54,,0.8070
OPT_jyrg-w0te-m15,jyrg-w0te-m15|OPT_jyrg-w0te-m15|9D73CBEA0842AC62,日元滚动,jyrg-w0te-m15,provenance_unknown,NOT_DONE;NO_INI;NO_AUDIT_FILE;NO_REPORT;AUDIT_RECONCILE_REQUIRED,deposit;model,1,,9D73CBEA0842AC62,USDJPYm,,,,?/?,2023-03-01,2023-05-31,jpyrev,E8C4680510BB2893597610958ACB5A9A8C353C95B1F15CBE136731EA35B7374F,157DFFABE07B75585461B39C5875401DF0C4871917460288E4CB706AC17A092E,,,,0,9,5.32,,0.8623
OPT_jyrg-w0te-m15,jyrg-w0te-m15|OPT_jyrg-w0te-m15|1451CD614ABB255F,日元滚动,jyrg-w0te-m15,provenance_unknown,NOT_DONE;NO_INI;NO_AUDIT_FILE;NO_REPORT;AUDIT_RECONCILE_REQUIRED,deposit;model,1,,1451CD614ABB255F,USDJPYm,,,,?/?,2023-03-01,2023-05-31,jpyrev,E8C4680510BB2893597610958ACB5A9A8C353C95B1F15CBE136731EA35B7374F,157DFFABE07B75585461B39C5875401DF0C4871917460288E4CB706AC17A092E,,,,0,129,5.32,,5.2139
OPT_jyrg-w0te-m15,jyrg-w0te-m15|OPT_jyrg-w0te-m15|6AF8CFEF3F60DC9C,日元滚动,jyrg-w0te-m15,provenance_unknown,NOT_DONE;NO_INI;NO_AUDIT_FILE;NO_REPORT;AUDIT_RECONCILE_REQUIRED,deposit;model,1,,6AF8CFEF3F60DC9C,USDJPYm,,,,?/?,2023-03-01,2023-05-31,jpyrev,E8C4680510BB2893597610958ACB5A9A8C353C95B1F15CBE136731EA35B7374F,157DFFABE07B75585461B39C5875401DF0C4871917460288E4CB706AC17A092E,,,,0,89,5.27,,4.7947
OPT_jyrg-w0te-m15,jyrg-w0te-m15|OPT_jyrg-w0te-m15|33C88D219F12B6D2,日元滚动,jyrg-w0te-m15,provenance_unknown,NOT_DONE;NO_INI;NO_AUDIT_FILE;NO_REPORT;AUDIT_RECONCILE_REQUIRED,deposit;model,1,,33C88D219F12B6D2,USDJPYm,,,,?/?,2023-03-01,2023-05-31,jpyrev,E8C4680510BB2893597610958ACB5A9A8C353C95B1F15CBE136731EA35B7374F,157DFFABE07B75585461B39C5875401DF0C4871917460288E4CB706AC17A092E,,,,0,132,5.05,,4.3931
