tag,symbol,deposit,model,period,d_from,d_to,expert_input,latency,audit_rows,has_position_id,has_report,ini_sha,holdout,mtime,sa
BT_btc-123,BTCUSDm,300,2,M1,2025-06-01,2026-05-31,,300/1,56,0,1,8550988B44DC90EF9356BDF74CD2911428679FAD9C2CB811DEF6F8CB516EB713,no,2026-09-12 11:07,1
BT_btc-124,BTCUSDm,300,2,M1,2024-06-01,2025-05-31,,300/?,26,0,1,4BCA7D22F9470983512AA1A21E187E5E69389D7A91953C2E05A9560D1E7C55E7,no,2026-09-11 23:06,0
BT_btc-125,BTCUSDm,300,2,M1,2025-06-01,2026-05-31,,300/1,53,0,1,560A057A2536B3FBD7ED81FB68A09C6982EB617D7CE5D2149E520576431DD427,no,2026-09-12 11:08,1
BT_btc-126,BTCUSDm,300,2,M1,2024-06-01,2025-05-31,,300/1,33,0,1,3ABBED76E6BBB5D5F86D36863E39B6D10221D79EDA05096235BFD474BCDFD345,no,2026-09-12 11:09,1
BT_btc-127,BTCUSDm,300,2,M1,2024-06-01,2025-05-31,,300/1,59,0,1,F01E3DEDA7A16732BF0CA99CFBC21E710F89D88A69A89FC28E80C2215DDF54AD,no,2026-09-12 11:10,1
BT_btc-128,BTCUSDm,300,2,M1,2024-06-01,2025-05-31,,300/?,44,0,1,97A7FB6B2183D43740A8098AB10FEA338A98B3ED89DA57C6113FD588B9A21E46,no,2026-09-11 23:07,0
BT_btc-129,BTCUSDm,300,2,M1,2024-06-01,2025-05-31,,300/?,22,0,1,ED43282207E67342FB6A519C3165389A16EA363D5F59635655708A90F2226E0D,no,2026-09-11 23:08,0
BT_btc-130,BTCUSDm,300,2,M1,2024-06-01,2025-05-31,,300/?,32,0,1,FFC92E6F49E5008FA373FE45EB56ACC13B437817F03D598CD8F9879A31C9E4A8,no,2026-09-11 23:08,0
BT_btc-131,BTCUSDm,300,2,M1,2024-06-01,2025-05-31,,300/1,66,0,1,BFB95F428D1110043E4B832A9EB3252C3361E94CE6EB4DFC142A58C313431643,no,2026-09-12 13:51,1
BT_btc-132,BTCUSDm,300,2,M1,2024-06-01,2025-05-31,,300/?,30,0,1,5029C5B431911C8D003CC2B6BE14B8580BE7893C1ADA993CD68EBF1930659B32,no,2026-09-11 23:09,0
BT_btc-133,BTCUSDm,300,2,M1,2025-06-01,2026-05-31,,300/?,25,0,1,5B8872EBBF938A035CD0E666FE994468C9979750CE246C8DF984440BB9598CCF,no,2026-09-11 23:10,0
BT_btc-134,BTCUSDm,300,2,M1,2025-06-01,2026-05-31,,0/1,79,0,1,226C709B50E2E0C629834AD9A24096A0225F8EEF3ACCC98991E714BDB54C8CAF,no,2026-09-12 11:16,1
BT_btc-135,BTCUSDm,300,2,M1,2025-06-01,2026-05-31,,0/1,53,0,1,E136846ECD56BD8101825D09E9D31D4E794DD164FC24CB4BCF1FD30F1797B3D6,no,2026-09-12 11:17,1
BT_btc-136,BTCUSDm,300,2,M1,2024-06-01,2025-05-31,,0/1,38,0,1,237720016AA592C74AFCB8500D533BC4EBE486FBF6593C3454B038001B9AB1B8,no,2026-09-12 11:18,1
BT_btc-137,BTCUSDm,300,2,M1,2024-06-01,2025-05-31,,0/1,32,0,1,9783ADDD80DDC4EE01ADB35CF2D891F71B10923146074241C84534D151E3AB52,no,2026-09-12 11:19,1
BT_btc-138,BTCUSDm,300,2,M1,2018-02-09,2024-05-31,,0/1,344,0,1,FE997A75859FCE1FF56418A066A9A9255CA332D7B6A834134A222DF7B501E80B,no,2026-09-12 11:20,1
BT_btc-139,BTCUSDm,300,2,M1,2025-06-01,2026-05-31,,0/1,37,0,1,905D9F8D6AD9C74E68664211D99B144907455D49927F8BBDB737C8AD9485548C,no,2026-09-12 11:26,1
BT_btc-140,BTCUSDm,300,2,M1,2025-06-01,2026-05-31,,0/0,80,0,1,E6E814EA41F5E7E4280358379CA1694315682029024EB9EC292E9277BC552840,no,2026-09-12 11:27,1
BT_btc-141,BTCUSDm,300,2,M1,2025-06-01,2026-05-31,,0/5,78,0,1,92BA2F3141F81290F400661B5CA04155A8CC0A3A12A2561B9C13C5CF47D5F99C,no,2026-09-12 11:28,1
BT_btc-142,BTCUSDm,300,2,M1,2025-06-01,2026-05-31,,0/1,48,0,1,C056E767ACF91BC4AA4785A3506A99B58932CE39C663AB08FC39F51A9B5AF13B,no,2026-09-12 13:52,1
BT_btc-143,BTCUSDm,300,2,M1,2024-06-01,2025-05-31,,0/1,44,0,1,5FEA44AF06FB4343B23B5377A9A2ACD2AC92FD53D2A34518425990E24A51BC02,no,2026-09-12 13:53,1
BT_btc-144,BTCUSDm,300,2,M1,2018-02-09,2024-05-31,,0/1,483,0,1,6C24F0F74A921545244CD68B8113DAA58A4FEBF8ACDB68D31C7A3530AC150BA9,no,2026-09-12 13:54,1
BT_btc-145,BTCUSDm,300,2,M1,2025-06-01,2026-05-31,,0/1,120,0,1,11344531EACA2318DC7580606AA2488EF08C3E3BC978B050A47B78BEBE8526FA,no,2026-09-12 13:59,1
BT_btc-146,BTCUSDm,300,2,M1,2025-06-01,2026-05-31,,0/1,70,0,1,ADDA6A5CA27851456F245AD7F33A233CC53E0E3F8852838DA14BA512C2B7E5AA,no,2026-09-12 14:00,1
BT_btc-147,BTCUSDm,300,2,M1,2024-06-01,2025-05-31,,0/1,60,0,1,5F77E1A976EA88DBC40839A21C5AE1F95DDCFF89FCEDDA64838011FEC5E713CD,no,2026-09-12 14:01,1
BT_btc-148,BTCUSDm,300,2,M1,2025-06-01,2026-05-31,,0/1,37,0,1,52240825DECB6B84CBDA3F93929BF2C08B4B0AC9839C0BFF6B9C083E855A6A11,no,2026-09-12 14:02,1
BT_btc-149,BTCUSDm,300,2,M1,2025-06-01,2026-05-31,,0/1,37,0,1,A2C3FAA739B59E10CD2C2DBCCF7C15C927212EC26E21E49D0701B4405E862238,no,2026-09-12 14:03,1
BT_btc-150,BTCUSDm,300,2,M1,2025-06-01,2026-05-31,,0/1,37,0,1,873025AA562C4C5852328D9974F744FC3247D8963108E2FD758867E46813BF9B,no,2026-09-12 14:04,1
BT_btc-151,BTCUSDm,300,2,M1,2025-06-01,2026-05-31,,0/1,37,0,1,A4F63024C3926B9CA53E3BF91579E28C6F68C08B04642958698B0044F2E24F7A,no,2026-09-12 14:05,1
BT_btc-152,BTCUSDm,300,2,M1,2025-06-01,2026-05-31,,0/1,39,0,1,06CEFD52F147F71455239113A2D8366BB0D10267F44C4B53EEF5D3ED4EB28A2D,no,2026-09-12 14:06,1
BT_btc-153,BTCUSDm,300,2,M1,2025-06-01,2026-05-31,,0/1,41,0,1,2AF59804D9344A77109FDC4E58CC97CD2F82F7A11F0C557705FA45AD46D498B4,no,2026-09-12 14:07,1
BT_btc-154,BTCUSDm,300,2,M1,2018-02-09,2024-05-31,,0/1,565,0,1,5299F8DD574C627A032F7448480F1F13BA4D46ECBE242017FE42F69932B6BA0A,no,2026-09-12 14:16,1
BT_btc-155,BTCUSDm,300,2,M1,2024-06-01,2025-05-31,,0/1,38,0,1,124C0B53E8AF914E02F4DB2CFC19EA13DC75C7AE0F5D02CDFAB8EB27359E4B3D,no,2026-09-12 14:20,1
BT_btc-156,BTCUSDm,300,2,M1,2025-06-01,2026-05-31,,0/1,94,0,1,7881736A5F34804C66B6DCFDD54DB5B8AA2A23E36D5DC71F5D5D16DA0E443E89,no,2026-09-12 14:21,1
BT_btc-157,BTCUSDm,300,2,M1,2025-06-01,2026-05-31,,0/1,120,0,1,9B2F7F38C40D21A50E38FEF73192B484B6A4630705CC5B2CE10EF87DAAC68CB2,no,2026-09-12 14:22,1
BT_btc-158,BTCUSDm,300,2,M1,2025-06-01,2026-05-31,,0/1,42,0,1,B9AC706F5149ED9F9089BA0A589B552F4846B239EA61EED04B9B925D9F90E954,no,2026-09-12 14:23,1
BT_btc-159,BTCUSDm,300,2,M1,2024-06-01,2025-05-31,,0/1,34,0,1,2553525FD00FFC43B8013892569BF064921D919D7A7CBD1AEB0E9DE1D59339BD,no,2026-09-12 14:24,1
BT_btc-160,BTCUSDm,300,2,M1,2025-06-01,2026-05-31,,0/1,41,0,1,AC672A71883FEB2722FE00DC369AD0EC72BEB136C2EB5C531ABA69C00BCDAD92,no,2026-09-12 14:25,1
BT_btc-161,BTCUSDm,300,2,M1,2024-06-01,2025-05-31,,0/1,34,0,1,1571B76214A3743FD36D8761F96CEA4EC2692F5D9DC7E3FF91002E90F79F080D,no,2026-09-12 14:26,1
BT_btc-162,BTCUSDm,300,2,M1,2018-02-09,2024-05-31,,0/1,394,0,1,7E5CCA4185F0F4151590B251889D3E4AEC93CF9138A136CA73DF21751246E2A4,no,2026-09-12 14:27,1
BT_btc-163,BTCUSDm,300,2,M1,2025-06-01,2026-05-31,,0/1,44,0,1,0AB6AE98DD27AA87BE249C5253D3E3E5CF9CA5CCE44E9598492F842C2B9AF724,no,2026-09-12 14:32,1
BT_btc-164,BTCUSDm,300,2,M1,2024-06-01,2025-05-31,,0/1,44,0,1,77B92DA6D83D0A3EFCC300AAEF27422F611F2E47CF54B9E28820043D77195C36,no,2026-09-12 14:33,1
BT_btc-165,BTCUSDm,300,2,M1,2025-06-01,2026-05-31,,0/1,42,0,1,CDB5E19238F1354FCD9A7CAD1DF251A7654ACE29534E770172DBEF6C26CC9861,no,2026-09-12 14:34,1
BT_btc-166,BTCUSDm,300,2,M1,2025-06-01,2026-05-31,,0/1,42,0,1,44E810B45CDF15E516E389EC06135A1DDC9F9D82009DE43C7A3897105B4BF309,no,2026-09-12 14:35,1
BT_btc-167,BTCUSDm,300,2,M1,2024-06-01,2025-05-31,,0/1,32,0,1,E26E6D88323D80AB62E81CAC094AACC8C1B00BB21361EE92BB8358751585BB10,no,2026-09-12 14:36,1
BT_btc-168,BTCUSDm,300,2,M1,2025-06-01,2026-05-31,,0/1,37,0,1,2CCDF32EF072D978B0DA02134A8A7AC02E6B3D145CDEA0AEED5951AF69B5FF96,no,2026-09-12 14:37,1
BT_btc-169,BTCUSDm,300,2,M1,2025-06-01,2026-05-31,,0/1,79,0,1,3AB4758FFA7BF86C3270DF11ED3D7052C3E8389DEA6884EB0E043399AF46E495,no,2026-09-12 15:24,1
BT_btc-170,BTCUSDm,300,2,M1,2024-06-01,2025-05-31,,0/1,38,0,1,E7243998958C7CB8ECAE3246B106EE27E084D127E692CD73C5F077B7CC6ED82A,no,2026-09-12 15:25,1
BT_btc-171,BTCUSDm,300,2,M1,2018-02-09,2024-05-31,,0/1,565,0,1,18F6A19A3DAC4E7BBC85895422045FF94A9C21A6C99752D1235BC4A231171477,no,2026-09-12 15:26,1
BT_btc-172,BTCUSDm,300,2,M1,2025-06-01,2026-05-31,,0/1,86,0,1,6832D613687A220C64854A292502B258FEFC00B560D8C742781C43A16F7D5880,no,2026-09-12 15:31,1
BT_btc-173,BTCUSDm,300,2,M1,2025-06-01,2026-05-31,,0/1,94,0,1,9560A3D3132D2D0FBEBB5524EDD5B672BBA223BB14D0668BFDDBC3CF0AFE519C,no,2026-09-12 15:32,1
BT_btc-174,BTCUSDm,300,2,M1,2025-06-01,2026-05-31,,0/1,79,0,1,A4570E10428491FAC5A5BEB540A1B44462DB508CA77B0BCB57FD625D056BAD74,no,2026-09-12 15:33,1
BT_btc-175,BTCUSDm,300,2,M1,2025-06-01,2026-05-31,,0/1,77,0,1,C1105B4E60C35DCD684E61280335BE8BCBF99C3946354573CE8E7003B22799AE,no,2026-09-12 15:34,1
BT_btc-176,BTCUSDm,300,2,M1,2024-06-01,2025-05-31,,0/1,44,0,1,3F375E5EDB5EAF8A8AA6EA6B409BECC7874FC7565FF004C4FF7E9E5362F1575B,no,2026-09-12 15:35,1
BT_btc-177,BTCUSDm,300,2,M1,2024-06-01,2025-05-31,,0/1,61,0,1,38F90E1AF3975D1BB815DEB9D7CEBD572062E2018E00788B8441E3D08414EEA6,no,2026-09-12 15:36,1
BT_btc-178,BTCUSDm,300,2,M1,2024-06-01,2025-05-31,,0/1,36,0,1,306B0E1896E08333FA096CD84CB31D7A770DD790517FCEABA8627A6767BCA869,no,2026-09-12 15:40,1
BT_btc-179,BTCUSDm,300,2,M1,2018-02-09,2024-05-31,,0/1,540,0,1,2A5EC45A004FE59DFF76618729F4AF4294174960C56636139C59BDD398E8582E,no,2026-09-12 15:41,1
BT_btc-180,BTCUSDm,300,2,M1,2025-06-01,2026-05-31,,0/1,68,0,1,EDD910274A3DE888138D9465F97AE0B7EBD7DBF626F9B8E51EBFBD0250D87D32,no,2026-09-12 15:45,1
BT_btc-181,BTCUSDm,300,2,M1,2025-06-01,2026-05-31,,0/1,68,0,1,2F07F566C9D8BAE72E59B0A6B5839FE7EF72AA325DC72EC3F59AC8DAED71502B,no,2026-09-12 15:46,1
BT_btc-182,BTCUSDm,300,2,M1,2024-06-01,2025-05-31,,0/1,27,0,1,9BF1C55D4BF80FF1754BAB8B4EFB36D782B8B5F36A2CF67BB9CE417096BF32B4,no,2026-09-12 15:47,1
BT_btc-183,BTCUSDm,300,2,M1,2025-06-01,2026-05-31,,0/1,24,0,1,14EE36C7902ABF8E1D8EC5D552C7E30307B78B88C99372D422E045B84A5DAFCA,no,2026-09-12 15:49,1
BT_btc-184,BTCUSDm,300,2,M1,2025-06-01,2026-05-31,,0/1,79,0,1,D7B987FC9916FEEA71F8E6DE9E038AB2CE7181EDC4A5FCB37EC6E39EC5BC0228,no,2026-09-12 15:50,1
BT_btc-185,BTCUSDm,300,2,M1,2024-06-01,2025-05-31,,0/1,52,0,1,FADE5D39F00F618043C191293132711239B5992D6F667F6CFBE6FF51E81B982B,no,2026-09-12 15:51,1
BT_btc-186,BTCUSDm,300,2,M1,2024-06-01,2025-05-31,,0/1,54,0,1,6054DD9EC0586D80BC49C0A2B8E0511705CDC0BCEBB0599965E825B7EE71EAB2,no,2026-09-12 15:52,1
BT_btc-187,BTCUSDm,300,2,M1,2018-02-09,2024-05-31,,0/1,605,0,1,060E343E5D83B445F98426826457617B388612F58E57230A9798AA42A9606242,no,2026-09-12 15:55,1
BT_btc-188,BTCUSDm,300,2,M1,2025-06-01,2026-05-31,,0/1,86,0,1,1CE2491D9529534CB61AE0140DB086810CA14154AE5AF1A848596826F8E40791,no,2026-09-12 15:59,1
BT_btc-189,BTCUSDm,300,2,M1,2024-06-01,2025-05-31,,0/1,46,0,1,D3369CDE67941150BCF392613DDF3308B1B709691B84CC374C509C0E4D9AD1F2,no,2026-09-12 16:00,1
BT_btc-190,BTCUSDm,300,2,M1,2024-06-01,2025-05-31,,0/1,61,0,1,51D0F8CB92B4617BAC5238C5D59872C2FFA6DA059F7F348CAB4DBC1A3A7D62C0,no,2026-09-12 16:01,1
BT_btc-191,BTCUSDm,300,2,M1,2024-06-01,2025-05-31,,0/1,11,0,1,F5FD9E114BFACBF87E6038CE28816B2949D29DEA8B3C6F092F7436EC7524BA2A,no,2026-09-12 16:02,1
BT_btc-192,BTCUSDm,300,2,M1,2018-02-09,2024-05-31,,0/1,484,0,1,C4A2EDBBFBA9E23E69068A56227F021CB38FA0BF75F6E9D04B755253F9A8F4A3,no,2026-09-12 16:03,1
BT_btc-193,BTCUSDm,300,2,M1,2025-06-01,2026-05-31,,0/1,86,0,1,3B2A7C945D70B3B531BA80266551E709AD6096B791D88E0351F8D3E3C5AD4613,no,2026-09-12 16:08,1
BT_btc-194,BTCUSDm,300,2,M1,2024-06-01,2025-05-31,,0/1,34,0,1,2FE0319BB03EFA0745BE87B146E0CC59BDA5D3FA695149D3FC5D8FB04904B65F,no,2026-09-12 16:09,1
BT_btc-195,BTCUSDm,300,2,M1,2025-06-01,2026-05-31,,0/1,63,0,1,BD6E038C034E68C348C50D08B1956D69D18CD1620D8F68CDC19DE2D6F38D0A5C,no,2026-09-12 16:18,1
BT_btc-196,BTCUSDm,300,2,M1,2025-06-01,2026-05-31,,0/1,25,0,1,120EB7DA6DDB517A582E9EF14BD303109B93CCEE44793398446344BA4CCD91BC,no,2026-09-12 16:19,1
BT_btc-197,BTCUSDm,300,2,M1,2025-06-01,2026-05-31,,0/1,6,0,1,24C44947F3213EF07D72669C82924D3CA2A8ECD07A776DC9A7AD1D1DB8731999,no,2026-09-12 16:20,1
BT_btc-198,BTCUSDm,300,2,M1,2025-06-01,2026-05-31,,0/1,63,0,1,145A508FE8027A3B4D2517567F9B418263BD28F0A2A5EB52C38502FB0984C6A5,no,2026-09-12 16:21,1
BT_btc-199,BTCUSDm,300,2,M1,2025-06-01,2026-05-31,,0/1,3,0,1,D03252D5983498BD2A32A985F7B92C118E50CA019C91928B8719DD70B1DB0162,no,2026-09-12 16:21,1
BT_btc-200,BTCUSDm,300,2,M1,2024-06-01,2025-05-31,,0/1,42,0,1,7FF56756DDFF2FAD233BF45F6EDF25DC58A681D32F8CBE0B405E94AB23E56D7B,no,2026-09-12 16:22,1
BT_btc-201,BTCUSDm,300,2,M1,2018-02-09,2024-05-31,,0/1,410,0,1,7F75F998A668B64A082BEC42E98E511626740728FD039C267224545E7F24516A,no,2026-09-12 16:23,1
BT_btc-202,BTCUSDm,300,2,M1,2024-06-01,2025-05-31,,0/1,3,0,1,4D36A57F5860B0F7FA1A70452694DB5B6DD080A67E7B4C21D08193A3235223E8,no,2026-09-12 16:27,1
BT_btc-203,BTCUSDm,300,2,M1,2025-06-01,2026-05-31,,0/1,53,0,1,22398C9F45267146837248FC67929E3C360CFD078DB9E272FDD4868E11990303,no,2026-09-12 16:28,1
BT_btc-204,BTCUSDm,300,2,M1,2025-06-01,2026-05-31,,0/1,63,0,1,81E55CEC94FA0C3BA0326A6D395BE3F6106AB29B9F4C38900DF684F224D45B7B,no,2026-09-12 16:35,1
BT_btc-205,BTCUSDm,300,2,M1,2025-06-01,2026-05-31,,0/1,23,0,1,F7C9D4FADA101D2182B2AE279BE84F2268C8E202F520E6D344BC6DC5D29B2A2F,no,2026-09-12 16:36,1
BT_btc-206,BTCUSDm,300,2,M1,2025-06-01,2026-05-31,,0/1,6,0,1,C872F56C2FCD61A8B1411E50E0A972B8C7E22CD5EB4548383024418D4F1AB744,no,2026-09-12 16:37,1
BT_btc-207,BTCUSDm,300,2,M1,2024-06-01,2025-05-31,,0/1,61,0,1,0EDFFDEFCB7249C572077D9AB0DFDF7912EE55ACDE1EEC1A772666C4A03BF743,no,2026-09-12 16:38,1
BT_btc-208,BTCUSDm,300,2,M1,2024-06-01,2025-05-31,,0/1,42,0,1,408F1DD228CBBF0447C1DE770DBC7CF6AF035F0691724EB766E5AD10977239BA,no,2026-09-12 16:39,1
BT_btc-209,BTCUSDm,300,2,M1,2018-02-09,2024-05-31,,0/1,402,0,1,206C2B1688A2BE3A26490BC4454094199856A9B7629538C03AA8A00D3A56CE8D,no,2026-09-12 16:40,1
BT_btc-210,BTCUSDm,300,2,M1,2025-06-01,2026-05-31,,0/1,87,0,1,BD3645F5743295DDA6C00997BC6A2AF4A235E449C233BCDFDDC800140109E8A5,no,2026-09-12 16:45,1
BT_btc-211,BTCUSDm,300,2,M1,2025-06-01,2026-05-31,,0/1,63,0,1,44A051622F0ECDA17A3EE39DE2948EA6FE073272E9C20D69DA6279AD9FCF1446,no,2026-09-12 16:46,1
BT_btc-212,BTCUSDm,300,2,M1,2025-06-01,2026-05-31,,0/1,111,0,1,94C1A639A079FB659AFB8B451659ABC08151FDA7A7CCC73949AA3D37FAE7CA23,no,2026-09-12 16:49,1
BT_btc-213,BTCUSDm,300,2,M1,2025-06-01,2026-05-31,,0/1,111,0,1,78841A2C45E35EB614CE880D45D26AB8BCD7F1550F509FDFAEF2A351B02A73C5,no,2026-09-12 16:50,1
BT_btc-214,BTCUSDm,300,2,M1,2024-06-01,2025-05-31,,0/1,112,0,1,1D709DBCE2010516CEB169A0A2F66CD5F0D1C2914A9A3BF078FC8C4BEBC879D4,no,2026-09-12 16:51,1
BT_btc-215,BTCUSDm,300,2,M1,2018-02-09,2024-05-31,,0/1,612,0,1,49A2958974B3E8121C71598BC2171E73636B94EA4146EAED8CDA301FC2CF484C,no,2026-09-12 16:52,1
BT_btc-216,BTCUSDm,300,2,M1,2025-06-01,2026-05-31,,0/1,109,0,1,3D6AF2BC09E643502AEEF93ACD0BDB0A253AC6C76E75F5DC685AE977408ECC19,no,2026-09-12 16:57,1
BT_btc-217,BTCUSDm,300,2,M1,2025-06-01,2026-05-31,,0/1,112,0,1,1EC23123CC1FDA9165FB61842D70694F9AF61AD55C426C4FDAE305F645BBFBA7,no,2026-09-12 16:58,1
BT_btc-218,BTCUSDm,300,2,M1,2025-06-01,2026-05-31,,0/1,104,0,1,975F9F05D6D45D1E43246DBDAE5C101D17C859B33544DDC605F3803E7279CAA4,no,2026-09-12 16:59,0
BT_btc-219,BTCUSDm,300,2,M1,2025-06-01,2026-05-31,,0/1,108,0,1,C8A3812F694ECACC03A4CB2318531BB16C1EC093ACD6F389BBFCDA060882CE85,no,2026-09-12 18:04,1
BT_btc-220,BTCUSDm,300,2,M1,2025-06-01,2026-05-31,,0/1,109,0,1,3E28BDB14FA51EAF415C550C0A6ADA35CFBA61605C0F1D1F55C75BE53DB0F6F9,no,2026-09-12 18:04,1
BT_btc-221,BTCUSDm,300,2,M1,2025-06-01,2026-05-31,,0/1,109,0,1,B70B59C1E6BFEC7843077E08D3B9D0F98B27BDA754D723173EC51AD60A7095D2,no,2026-09-12 18:05,1
BT_btc-222,BTCUSDm,300,2,M1,2024-06-01,2025-05-31,,0/1,104,0,1,6034E6D31C2767DF386AE2A119F983944DC810DB7C2DE4B6CEAD0EA423C19323,no,2026-09-12 18:06,1
BT_btc-223,BTCUSDm,300,2,M1,2018-02-09,2024-05-31,,0/1,614,0,1,F4180AD5F0C169DF619F7A27E5E10AE4324B10709BFE0F3A128C0DB7E3499E32,no,2026-09-12 18:06,1
BT_btc-224,BTCUSDm,300,2,M1,2024-06-01,2025-05-31,,0/1,104,0,1,5BEAC9E0CF8C3550B7B5063BE7FCA903F4F6A94F6E0367494DB06FA793F2A4E1,no,2026-09-12 18:09,1
BT_btc-225,BTCUSDm,300,2,M1,2025-06-01,2026-05-31,,0/1,109,0,1,1B8495424AB6D3DC6313A81022CC848BEB408E8A7EBC3985120F9E420505FBD6,no,2026-09-12 18:10,1
BT_btc-226,BTCUSDm,300,2,M1,2025-06-01,2026-05-31,,0/1,86,0,1,2BBB0F5DE83D73AA00772F2A7AF231575E9B519C94285C6F4F5B494DD55DB9FE,no,2026-09-12 18:11,1
BT_btc-227,BTCUSDm,300,2,M1,2018-02-09,2024-05-31,,0/1,603,0,1,AFE7FC0E5764D904D335997C5B12A956458EBED3A1641F7A12A1963F4B295AC0,no,2026-09-12 18:12,1
BT_btc-228,BTCUSDm,300,2,M1,2018-02-09,2024-05-31,,0/1,485,0,1,D91EB0DB8852F51B0EE6DCC855C823F05375883A2CB6AE236D3655E64771EB98,no,2026-09-12 18:15,1
BT_btc-229,BTCUSDm,300,2,M1,2025-06-01,2026-05-31,,0/1,89,0,1,84D5C7BA42CC56E9684C07C17B8A012B2FEA4A5D5F78B8BC59758F59DA173B58,no,2026-09-12 18:19,1
BT_btc-230,BTCUSDm,300,2,M1,2024-06-01,2025-05-31,,0/1,61,0,1,FFB63F34A9DD487120DCDE281281BF1716375642B0C8B51BA255BC568EECF9AA,no,2026-09-12 18:20,1
BT_btc-231,BTCUSDm,300,2,M1,2025-06-01,2026-05-31,,0/1,109,0,1,8230BD6D7973847F3B2C016997B16D9977F1D253FF7C1CA5FA00D118778F07CE,no,2026-09-12 18:20,1
BT_btc-232,BTCUSDm,300,2,M1,2024-06-01,2025-05-31,,0/1,83,0,1,4B1D05BFB37FA50C30FD7714FD3F2C857B2C2247610848ECB2ADDAFA874426AE,no,2026-09-12 18:21,1
BT_btc-233,BTCUSDm,300,2,M1,2018-02-09,2024-05-31,,0/1,612,0,1,10F2AA2F6AFCBAC60FB86846219D1A1A70867CD052E4E784DA7598662E70740A,no,2026-09-12 18:22,1
BT_btc-234,BTCUSDm,300,2,M1,2025-06-01,2026-05-31,,0/1,72,0,1,E9A6ABF68CE32BD9A7E12CCF8BB885D6A863F3BBA7B05086809718A2067C4EF9,no,2026-09-12 18:25,1
BT_btc-235,BTCUSDm,300,2,M1,2018-02-09,2024-05-31,,0/1,599,0,1,8F016CA2D35625D1380727219213284FD6514690927CB85893480078A42B6612,no,2026-09-12 18:26,1
BT_btc-236,BTCUSDm,300,2,M1,2018-02-09,2024-05-31,,0/1,347,0,1,125CC9F72F500371DC2C8CC5A28CA0153AA80D08944253272D5C7BA8A3AA9CCD,no,2026-09-12 18:32,1
BT_btc-237,BTCUSDm,300,2,M1,2025-06-01,2026-05-31,,0/1,33,0,1,7B45463912C10DFFBEA294E286D3B8D5CF0C0C88201D4048EE482A020F009529,no,2026-09-12 18:38,1
BT_btc-238,BTCUSDm,300,2,M1,2024-06-01,2025-05-31,,0/1,27,0,1,8A625346134B79BB3A161F007BBEB97B5F22065072275C3E9694F337B1E0A525,no,2026-09-12 18:39,1
BT_btc-239,BTCUSDm,300,2,M1,2018-02-09,2024-05-31,,0/1,167,0,1,2E6854361DF5EC1103659F4D477B05C13CBD4B424057703B6033437CACA58FFD,no,2026-09-12 18:40,1
BT_btc-240,BTCUSDm,300,2,M1,2018-02-09,2024-05-31,,0/1,590,0,1,F521857FCC9097FBC2DAA213DF61CC54CD9046FD9AD2DC4E2F542BA754B09B86,no,2026-09-12 18:46,1
BT_btc-241,BTCUSDm,300,2,M1,2018-02-09,2024-05-31,,0/1,485,0,1,ADEC3A5B4EE82EBF99C4686F9CB59151AC1A9598AC62D0F1DEC7707E8C50439A,no,2026-09-12 18:51,1
BT_btc-242,BTCUSDm,300,2,M1,2018-02-09,2024-05-31,,0/1,482,0,1,567A29BB88DDBC7744A3EB571939ABE01F51D2DBA38C5B6CE2F4458753244AA0,no,2026-09-12 18:56,1
BT_btc-243,BTCUSDm,300,2,M1,2018-02-09,2024-05-31,,0/1,482,0,1,D0DF403522E883BC7DAF6B1A0E41FB644F589FDF5E7B91C5148350FD5CE5A278,no,2026-09-12 19:01,1
BT_btc-244,BTCUSDm,300,2,M1,2025-06-01,2026-05-31,,0/1,76,0,1,61C944E1EBC8C27E9B40B1D539E7235DD89D7BFE4ACA2AC1EBD898B2EB3DE14A,no,2026-09-12 19:11,1
BT_btc-245,BTCUSDm,300,2,M1,2024-06-01,2025-05-31,,0/1,51,0,1,5D5D74D20E5CCE15A0F84D928F4E9EDF99C387EDF2C8B10CE5EA4C345818834E,no,2026-09-12 19:12,1
BT_btc-246,BTCUSDm,300,2,M1,2018-02-09,2024-05-31,,0/1,547,0,1,3774DE2FED8397D34472C6687E3AA1FA7D32915504D0FD1CBCD9D3FA9F715A67,no,2026-09-12 19:12,1
BT_btc-247,BTCUSDm,300,2,M1,2025-06-01,2026-05-31,,0/1,49,0,1,A450B0307812D6E2E8DC89E2F4520C0088A4B3695FDA7DC748064092EACC95E1,no,2026-09-12 19:16,1
BT_btc-248,BTCUSDm,300,2,M1,2018-02-09,2024-05-31,,0/1,597,0,1,A4AE9EAF2CBDC0621E652FED56C696CE1F3F3DE946B72C151A41EB7EFA2E97F4,no,2026-09-12 19:16,1
BT_btc-249,BTCUSDm,300,2,M1,2018-02-09,2024-05-31,,0/1,634,0,1,3E8A4FA050135DAA7D458154B058323C616DFA15A9A565219B6EB76A6AE866B8,no,2026-09-12 19:21,1
BT_btc-250,BTCUSDm,300,2,M1,2025-06-01,2026-05-31,,0/1,92,0,1,358DA6455AA9D8138A6E32260244E8B4941EB3A4315D0CE9C8DA2EB28602EAF3,no,2026-09-12 19:25,1
